locus_tag	ftype	length_bp	gene	EC_number	COG	product
LFBFMPEI_00352	CDS	1323	nupG			Nucleoside permease NupG
LFBFMPEI_00353	CDS	597				hypothetical protein
LFBFMPEI_00354	CDS	762	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
LFBFMPEI_00355	CDS	948				hypothetical protein
LFBFMPEI_00356	CDS	1488	proS	6.1.1.15	COG0442	Proline--tRNA ligase
LFBFMPEI_00357	CDS	690	yiaD		COG2885	putative lipoprotein YiaD
LFBFMPEI_00358	CDS	678	mtgA	2.4.2.-		Monofunctional biosynthetic peptidoglycan transglycosylase
LFBFMPEI_00359	CDS	2523	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
LFBFMPEI_00360	CDS	585	yafV	3.5.1.3		Omega-amidase YafV
LFBFMPEI_00361	CDS	384	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
LFBFMPEI_00362	CDS	606	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
LFBFMPEI_00363	CDS	621	rsmG	2.1.1.-		Ribosomal RNA small subunit methyltransferase G
LFBFMPEI_00364	CDS	642		3.-.-.-		putative protein
LFBFMPEI_00365	CDS	663	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
LFBFMPEI_00366	CDS	1488	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
LFBFMPEI_00367	CDS	525				hypothetical protein
LFBFMPEI_00368	CDS	2547	clpC		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC
LFBFMPEI_00369	CDS	1437				hypothetical protein
LFBFMPEI_00370	CDS	807	glgA	2.4.1.21	COG0297	Glycogen synthase
LFBFMPEI_00371	CDS	864	panC	6.3.2.1	COG0414	Pantothenate synthetase
LFBFMPEI_00372	CDS	345	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
LFBFMPEI_00373	CDS	423				hypothetical protein
LFBFMPEI_00374	CDS	1395	alsT		COG1115	Amino-acid carrier protein AlsT
LFBFMPEI_00375	CDS	561				hypothetical protein
LFBFMPEI_00376	tRNA	75				tRNA-Val(gac)
LFBFMPEI_00377	CDS	1437	radA	3.6.4.-	COG1066	DNA repair protein RadA
LFBFMPEI_00378	CDS	204				hypothetical protein
LFBFMPEI_00379	CDS	954			COG1752	putative NTE family protein
LFBFMPEI_00380	CDS	1158				hypothetical protein
LFBFMPEI_00381	CDS	1152	yciC		COG0523	Putative metal chaperone YciC
LFBFMPEI_00382	CDS	381				hypothetical protein
LFBFMPEI_00383	CDS	1176	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
LFBFMPEI_00384	CDS	609				hypothetical protein
LFBFMPEI_00385	CDS	939	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
LFBFMPEI_00386	CDS	105				hypothetical protein
LFBFMPEI_00387	CDS	2598	rapA	3.6.4.-		RNA polymerase-associated protein RapA
LFBFMPEI_00388	CDS	972	atpG		COG0224	ATP synthase gamma chain
LFBFMPEI_00389	CDS	1590	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
LFBFMPEI_00390	CDS	537	atpH_1		COG0712	ATP synthase subunit delta
LFBFMPEI_00391	CDS	510	atpF		COG0711	ATP synthase subunit b
LFBFMPEI_00392	CDS	243	atpH_2			ATP synthase subunit c
LFBFMPEI_00393	CDS	1107	atpB			ATP synthase subunit a
LFBFMPEI_00394	CDS	426				hypothetical protein
LFBFMPEI_00395	CDS	240	atpC			ATP synthase epsilon chain
LFBFMPEI_00396	CDS	1527	atpD	3.6.3.15		ATP synthase subunit beta, sodium ion specific
LFBFMPEI_00397	CDS	978	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
LFBFMPEI_00398	CDS	1398				hypothetical protein
LFBFMPEI_00399	CDS	993				hypothetical protein
LFBFMPEI_00400	CDS	1113				hypothetical protein
LFBFMPEI_00401	CDS	1200				hypothetical protein
LFBFMPEI_00402	CDS	930				hypothetical protein
LFBFMPEI_00403	CDS	342				hypothetical protein
LFBFMPEI_00404	CDS	741				hypothetical protein
LFBFMPEI_00405	tRNA	79				tRNA-Val(cac)
LFBFMPEI_00406	CDS	2178				hypothetical protein
LFBFMPEI_00407	CDS	90				hypothetical protein
LFBFMPEI_00408	CDS	153				hypothetical protein
LFBFMPEI_00409	CDS	201				hypothetical protein
LFBFMPEI_00410	CDS	1554				hypothetical protein
LFBFMPEI_00411	CDS	180				hypothetical protein
LFBFMPEI_00412	CDS	1212	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
LFBFMPEI_00413	CDS	402				hypothetical protein
LFBFMPEI_00414	CDS	1098	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
LFBFMPEI_00415	CDS	1125	rfbM_1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
LFBFMPEI_00416	CDS	1491	xylB	2.7.1.17	COG1070	Xylulose kinase
LFBFMPEI_00417	CDS	327				hypothetical protein
LFBFMPEI_00418	CDS	291				hypothetical protein
LFBFMPEI_00419	CDS	1770	aspS	6.1.1.12		Aspartate--tRNA ligase
LFBFMPEI_00420	CDS	1761	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
LFBFMPEI_00421	CDS	1275				hypothetical protein
LFBFMPEI_00422	CDS	1128	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
LFBFMPEI_00423	CDS	2481	lon1	3.4.21.53	COG0466	Lon protease 1
LFBFMPEI_00424	CDS	699	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
LFBFMPEI_00425	CDS	1017	yegS	2.7.1.-		lipid kinase YegS
LFBFMPEI_00426	CDS	1194	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
LFBFMPEI_00427	CDS	90				hypothetical protein
LFBFMPEI_00428	tRNA	75				tRNA-Pro(tgg)
LFBFMPEI_00429	CDS	234				hypothetical protein
LFBFMPEI_00430	CDS	702	natA		COG4555	ABC transporter ATP-binding protein NatA
LFBFMPEI_00431	CDS	3375	secA			Protein translocase subunit SecA
LFBFMPEI_00432	CDS	363				hypothetical protein
LFBFMPEI_00433	CDS	1164				hypothetical protein
LFBFMPEI_00434	CDS	1308				hypothetical protein
LFBFMPEI_00435	CDS	702				hypothetical protein
LFBFMPEI_00436	CDS	1287				hypothetical protein
LFBFMPEI_00437	CDS	2160				hypothetical protein
LFBFMPEI_00438	CDS	2577	mutS2	3.1.-.-		Endonuclease MutS2
LFBFMPEI_00439	CDS	1308	axe7A_1	3.1.1.-	COG3458	Acetyl esterase Axe7A
LFBFMPEI_00440	CDS	507	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
LFBFMPEI_00441	CDS	249				hypothetical protein
LFBFMPEI_00442	CDS	489	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
LFBFMPEI_00443	CDS	486				hypothetical protein
LFBFMPEI_00444	CDS	2184				hypothetical protein
LFBFMPEI_00445	CDS	429				hypothetical protein
LFBFMPEI_00446	CDS	252				hypothetical protein
LFBFMPEI_00447	tRNA	75				tRNA-Thr(tgt)
LFBFMPEI_00448	CDS	336			COG0662	Oxalate-binding protein
LFBFMPEI_00449	CDS	3270				hypothetical protein
LFBFMPEI_00450	CDS	1413	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
LFBFMPEI_00451	CDS	4569	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
LFBFMPEI_00452	tRNA	83				tRNA-Tyr(gta)
LFBFMPEI_00453	CDS	1356	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
LFBFMPEI_00454	CDS	969	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
LFBFMPEI_00455	CDS	999	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
LFBFMPEI_00456	CDS	1167				hypothetical protein
LFBFMPEI_00457	CDS	591	tdk	2.7.1.21	COG1435	Thymidine kinase
LFBFMPEI_00458	CDS	684	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LFBFMPEI_00459	CDS	912	smc			Chromosome partition protein Smc
LFBFMPEI_00460	CDS	1473	ftsW_1			Putative lipid II flippase FtsW
LFBFMPEI_00461	CDS	2100	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
LFBFMPEI_00462	CDS	498				hypothetical protein
LFBFMPEI_00463	CDS	876				hypothetical protein
LFBFMPEI_00464	CDS	1023	mreB		COG1077	Rod shape-determining protein MreB
LFBFMPEI_00465	CDS	594	purH_1		COG0138	Bifunctional purine biosynthesis protein PurH
LFBFMPEI_00466	CDS	1116				hypothetical protein
LFBFMPEI_00467	CDS	1092				hypothetical protein
LFBFMPEI_00468	CDS	588				hypothetical protein
LFBFMPEI_00469	CDS	183				hypothetical protein
LFBFMPEI_00470	CDS	933	xsa			Xylosidase/arabinosidase
LFBFMPEI_00471	CDS	1137	xylI	3.2.1.8	COG3693	Endo-1,4-beta-xylanase A
LFBFMPEI_00472	CDS	1404	uidB		COG2211	Glucuronide carrier protein
LFBFMPEI_00473	CDS	1299				hypothetical protein
LFBFMPEI_00474	CDS	3906	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
LFBFMPEI_00475	CDS	1908		3.2.1.131	COG3661	Extracellular xylan exo-alpha-(1->2)-glucuronosidase
LFBFMPEI_00476	CDS	1656				hypothetical protein
LFBFMPEI_00477	CDS	3150	susC_2			TonB-dependent receptor SusC
LFBFMPEI_00478	CDS	1716				SusD-like protein
LFBFMPEI_00479	CDS	1404				hypothetical protein
LFBFMPEI_00480	CDS	2424				hypothetical protein
LFBFMPEI_00481	CDS	444				hypothetical protein
LFBFMPEI_00482	CDS	453	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
LFBFMPEI_00483	CDS	1281	cls	2.7.8.-		Cardiolipin synthase
LFBFMPEI_00484	CDS	1005	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
LFBFMPEI_00485	CDS	753	kdsA_1	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
LFBFMPEI_00486	CDS	2028	tkt	2.2.1.1		Transketolase
LFBFMPEI_00487	CDS	462	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
LFBFMPEI_00488	CDS	1464	pykF	2.7.1.40	COG0469	Pyruvate kinase I
LFBFMPEI_00489	CDS	690				hypothetical protein
LFBFMPEI_00490	CDS	1005	htpX	3.4.24.-		Protease HtpX
LFBFMPEI_00491	CDS	564	lemA		COG1704	Protein LemA
LFBFMPEI_00492	CDS	333				hypothetical protein
LFBFMPEI_00493	CDS	840				hypothetical protein
LFBFMPEI_00494	CDS	2391		3.2.1.55		Extracellular exo-alpha-L-arabinofuranosidase
LFBFMPEI_00495	CDS	510				hypothetical protein
LFBFMPEI_00496	CDS	1125				hypothetical protein
LFBFMPEI_00497	CDS	570				hypothetical protein
LFBFMPEI_00498	CDS	483				hypothetical protein
LFBFMPEI_00499	CDS	498	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
LFBFMPEI_00500	CDS	1179				hypothetical protein
LFBFMPEI_00501	CDS	3615				hypothetical protein
LFBFMPEI_00502	CDS	639	ycgM		COG0179	putative protein YcgM
LFBFMPEI_00503	CDS	837	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
LFBFMPEI_00504	CDS	876				hypothetical protein
LFBFMPEI_00505	CDS	837				hypothetical protein
LFBFMPEI_00506	CDS	369	ytrA		COG1725	HTH-type transcriptional repressor YtrA
LFBFMPEI_00507	CDS	2202				hypothetical protein
LFBFMPEI_00508	CDS	2310	priA	3.6.4.-	COG1198	Primosomal protein N'
LFBFMPEI_00509	CDS	465	rplM		COG0102	50S ribosomal protein L13
LFBFMPEI_00510	CDS	387	rpsI		COG0103	30S ribosomal protein S9
LFBFMPEI_00511	CDS	852				hypothetical protein
LFBFMPEI_00512	CDS	1005	tsf		COG0264	Elongation factor Ts
LFBFMPEI_00513	CDS	993				hypothetical protein
LFBFMPEI_00514	CDS	855				hypothetical protein
LFBFMPEI_00515	CDS	519	mraZ		COG2001	Transcriptional regulator MraZ
LFBFMPEI_00516	CDS	969	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
LFBFMPEI_00517	CDS	603				hypothetical protein
LFBFMPEI_00518	CDS	2157				hypothetical protein
LFBFMPEI_00519	CDS	1458	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
LFBFMPEI_00520	CDS	1272	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
LFBFMPEI_00521	CDS	1332	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
LFBFMPEI_00522	CDS	1281	ftsW_2			Putative lipid II flippase FtsW
LFBFMPEI_00523	CDS	1107	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
LFBFMPEI_00524	CDS	1383	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
LFBFMPEI_00525	CDS	930				hypothetical protein
LFBFMPEI_00526	CDS	1455	ftsA			Cell division protein FtsA
LFBFMPEI_00527	CDS	1311	ftsZ			Cell division protein FtsZ
LFBFMPEI_00528	CDS	450	yqeY		COG1610	putative protein YqeY
LFBFMPEI_00529	CDS	1692				hypothetical protein
LFBFMPEI_00530	CDS	261				hypothetical protein
LFBFMPEI_00531	CDS	477	rimP			Ribosome maturation factor RimP
LFBFMPEI_00532	CDS	1269	nusA		COG0195	Transcription termination/antitermination protein NusA
LFBFMPEI_00533	CDS	2967	lepA_1			Elongation factor 4
LFBFMPEI_00534	CDS	1482	sufB		COG0719	FeS cluster assembly protein SufB
LFBFMPEI_00535	CDS	333				hypothetical protein
LFBFMPEI_00536	CDS	765	sufC		COG0396	putative ATP-dependent transporter SufC
LFBFMPEI_00537	CDS	1344	sufD		COG0719	FeS cluster assembly protein SufD
LFBFMPEI_00538	CDS	1260	sufS	2.8.1.7	COG0520	Cysteine desulfurase
LFBFMPEI_00539	CDS	615	rnhB	3.1.26.4	COG0164	Ribonuclease HII
LFBFMPEI_00540	CDS	2343		3.2.1.-		Exo-alpha-(1->6)-L-arabinopyranosidase
LFBFMPEI_00541	CDS	666	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
LFBFMPEI_00542	CDS	669				hypothetical protein
LFBFMPEI_00543	CDS	2436				hypothetical protein
LFBFMPEI_00544	CDS	1974	gyrB_1	5.99.1.3	COG0187	DNA gyrase subunit B
LFBFMPEI_00545	CDS	255	rpsT		COG0268	30S ribosomal protein S20
LFBFMPEI_00546	tRNA	73				tRNA-Glu(ttc)
LFBFMPEI_00547	CDS	732	recO			DNA repair protein RecO
LFBFMPEI_00548	CDS	372				hypothetical protein
LFBFMPEI_00549	CDS	687				hypothetical protein
LFBFMPEI_00550	CDS	849				hypothetical protein
LFBFMPEI_00551	CDS	1260	patB_1	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
LFBFMPEI_00552	CDS	273				hypothetical protein
LFBFMPEI_00553	CDS	921				hypothetical protein
LFBFMPEI_00554	CDS	126				hypothetical protein
LFBFMPEI_00555	CDS	732				hypothetical protein
LFBFMPEI_00556	CDS	141				hypothetical protein
LFBFMPEI_00557	CDS	1785	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
LFBFMPEI_00558	CDS	981				hypothetical protein
LFBFMPEI_00559	CDS	333				hypothetical protein
LFBFMPEI_00560	CDS	1002	mdh	1.1.1.37		Malate dehydrogenase
LFBFMPEI_00561	CDS	192	rpsU			30S ribosomal protein S21
LFBFMPEI_00562	CDS	879	xerD_2			Tyrosine recombinase XerD
LFBFMPEI_00563	CDS	300	hpf		COG1544	Ribosome hibernation promoting factor
LFBFMPEI_00564	tRNA	75				tRNA-Thr(tgt)
LFBFMPEI_00565	tRNA	83				tRNA-Tyr(gta)
LFBFMPEI_00566	tRNA	74				tRNA-Gly(tcc)
LFBFMPEI_00567	tRNA	73				tRNA-Thr(ggt)
LFBFMPEI_00568	CDS	345				hypothetical protein
LFBFMPEI_00569	CDS	519				hypothetical protein
LFBFMPEI_00570	CDS	522				hypothetical protein
LFBFMPEI_00571	CDS	3273				hypothetical protein
LFBFMPEI_00572	CDS	471				hypothetical protein
LFBFMPEI_00573	CDS	543	rbr		COG1592	Rubrerythrin
LFBFMPEI_00574	CDS	867	prmA	2.1.1.-		Ribosomal protein L11 methyltransferase
LFBFMPEI_00575	CDS	1044				hypothetical protein
LFBFMPEI_00576	CDS	1509				hypothetical protein
LFBFMPEI_00577	CDS	1251	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
LFBFMPEI_00578	CDS	714				hypothetical protein
LFBFMPEI_00579	CDS	654	nth	4.2.99.18	COG0177	Endonuclease III
LFBFMPEI_00580	CDS	615				hypothetical protein
LFBFMPEI_00581	CDS	522				hypothetical protein
LFBFMPEI_00582	CDS	2010	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
LFBFMPEI_00583	CDS	1257				hypothetical protein
LFBFMPEI_00584	CDS	1266	queA_2	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
LFBFMPEI_00585	CDS	696				hypothetical protein
LFBFMPEI_00586	CDS	2562				hypothetical protein
LFBFMPEI_00587	CDS	708				hypothetical protein
LFBFMPEI_00588	CDS	1026				hypothetical protein
LFBFMPEI_00589	CDS	999				hypothetical protein
LFBFMPEI_00590	CDS	1065				hypothetical protein
LFBFMPEI_00591	CDS	876			COG1721	putative protein
LFBFMPEI_00592	CDS	996				hypothetical protein
LFBFMPEI_00593	CDS	1413	ihfA			Integration host factor subunit alpha
LFBFMPEI_00594	CDS	288	hupA		COG0776	DNA-binding protein HU 1
LFBFMPEI_00595	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
LFBFMPEI_00596	CDS	957	ftsY		COG0552	Signal recognition particle receptor FtsY
LFBFMPEI_00597	CDS	156				hypothetical protein
LFBFMPEI_00598	CDS	189	rpmG1		COG0267	50S ribosomal protein L33 1
LFBFMPEI_00599	CDS	264	rpmB		COG0227	50S ribosomal protein L28
LFBFMPEI_00600	CDS	426				hypothetical protein
LFBFMPEI_00601	CDS	915				hypothetical protein
LFBFMPEI_00602	CDS	1029	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
LFBFMPEI_00603	CDS	660				hypothetical protein
LFBFMPEI_00604	CDS	1401	algC_1	5.4.2.2		Phosphomannomutase/phosphoglucomutase
LFBFMPEI_00605	CDS	2214				hypothetical protein
LFBFMPEI_00606	CDS	456				hypothetical protein
LFBFMPEI_00607	CDS	2217	bamA_3			Outer membrane protein assembly factor BamA
LFBFMPEI_00608	CDS	2469	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
LFBFMPEI_00609	CDS	744			COG0217	putative transcriptional regulatory protein
LFBFMPEI_00610	CDS	945				hypothetical protein
LFBFMPEI_00611	CDS	840	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
LFBFMPEI_00612	CDS	612				hypothetical protein
LFBFMPEI_00613	CDS	726				hypothetical protein
LFBFMPEI_00614	CDS	3555	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
LFBFMPEI_00615	CDS	672	eda		COG0800	KHG/KDPG aldolase
LFBFMPEI_00616	CDS	1023	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
LFBFMPEI_00617	CDS	1065	purR			HTH-type transcriptional repressor PurR
LFBFMPEI_00618	CDS	1497	uxaA	4.2.1.7	COG2721	Altronate dehydratase
LFBFMPEI_00619	CDS	1308	mleN_1		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
LFBFMPEI_00620	CDS	861				hypothetical protein
LFBFMPEI_00621	CDS	255				hypothetical protein
LFBFMPEI_00622	CDS	783				hypothetical protein
LFBFMPEI_00623	CDS	873	sigA_2		COG0568	RNA polymerase sigma factor SigA
LFBFMPEI_00624	CDS	846	coaW	2.7.1.33		Type II pantothenate kinase
LFBFMPEI_00625	CDS	279			COG0776	DNA-binding protein HU
LFBFMPEI_00626	CDS	90				hypothetical protein
LFBFMPEI_00627	CDS	1575	rne	3.1.26.12	COG1530	Ribonuclease E
LFBFMPEI_00628	CDS	2166	glgE	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
LFBFMPEI_00629	CDS	888	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
LFBFMPEI_00630	CDS	567	rplI			50S ribosomal protein L9
LFBFMPEI_00631	CDS	273	rpsR			30S ribosomal protein S18
LFBFMPEI_00632	CDS	345	rpsF			30S ribosomal protein S6
LFBFMPEI_00633	CDS	195				hypothetical protein
LFBFMPEI_00634	CDS	645			COG1136	putative ABC transporter ATP-binding protein
LFBFMPEI_00635	CDS	708	regX3		COG0745	Sensory transduction protein regX3
LFBFMPEI_00636	CDS	1533	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
LFBFMPEI_00637	CDS	2163	fusA_1		COG0480	Elongation factor G
LFBFMPEI_00638	CDS	1113	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
LFBFMPEI_00639	CDS	510				hypothetical protein
LFBFMPEI_00640	CDS	900			COG1752	putative NTE family protein
LFBFMPEI_00641	CDS	1023				hypothetical protein
LFBFMPEI_00642	CDS	792				hypothetical protein
LFBFMPEI_00643	CDS	600				hypothetical protein
LFBFMPEI_00644	CDS	1368	cmk_3	2.7.4.25		Cytidylate kinase
LFBFMPEI_00645	tRNA	77				tRNA-Arg(ccg)
LFBFMPEI_00646	CDS	192				hypothetical protein
LFBFMPEI_00647	CDS	1038	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
LFBFMPEI_00648	CDS	1845	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
LFBFMPEI_00649	CDS	705				hypothetical protein
LFBFMPEI_00650	CDS	378	crcB			Putative fluoride ion transporter CrcB
LFBFMPEI_00651	CDS	744				hypothetical protein
LFBFMPEI_00652	CDS	1224	pepT	3.4.11.4	COG2195	Peptidase T
LFBFMPEI_00653	CDS	2277	kefB_1			Glutathione-regulated potassium-efflux system protein KefB
LFBFMPEI_00654	CDS	2865	lptD_1			LPS-assembly protein LptD
LFBFMPEI_00655	CDS	540				hypothetical protein
LFBFMPEI_00656	CDS	1773				hypothetical protein
LFBFMPEI_00657	CDS	513	pspB	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
LFBFMPEI_00658	CDS	1083				hypothetical protein
LFBFMPEI_00659	CDS	1602				hypothetical protein
LFBFMPEI_00660	CDS	462				hypothetical protein
LFBFMPEI_00661	CDS	630	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
LFBFMPEI_00662	CDS	1254	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
LFBFMPEI_00663	CDS	825				hypothetical protein
LFBFMPEI_00664	CDS	768		2.4.-.-	COG0463	putative glycosyltransferase
LFBFMPEI_00665	CDS	1716				hypothetical protein
LFBFMPEI_00666	CDS	1353				hypothetical protein
LFBFMPEI_00667	CDS	1266	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
LFBFMPEI_00668	CDS	1071	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LFBFMPEI_00669	CDS	1128				hypothetical protein
LFBFMPEI_00670	CDS	1143				hypothetical protein
LFBFMPEI_00671	CDS	873				hypothetical protein
LFBFMPEI_00672	CDS	753				hypothetical protein
LFBFMPEI_00673	CDS	1146				hypothetical protein
LFBFMPEI_00674	CDS	117				hypothetical protein
LFBFMPEI_00675	CDS	435				hypothetical protein
LFBFMPEI_00676	CDS	255				hypothetical protein
LFBFMPEI_00677	CDS	2628				hypothetical protein
LFBFMPEI_00678	CDS	1896	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
LFBFMPEI_00679	tRNA	77				tRNA-His(gtg)
LFBFMPEI_00680	CDS	411				hypothetical protein
LFBFMPEI_00681	CDS	840				hypothetical protein
LFBFMPEI_00682	CDS	492	lptE			LPS-assembly lipoprotein LptE
LFBFMPEI_00683	CDS	1260	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
LFBFMPEI_00684	CDS	1107				hypothetical protein
LFBFMPEI_00685	CDS	1146	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
LFBFMPEI_00686	CDS	939				hypothetical protein
LFBFMPEI_00687	CDS	1044	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
LFBFMPEI_00688	CDS	828				hypothetical protein
LFBFMPEI_00689	CDS	804			COG0327	GTP cyclohydrolase 1 type 2 
LFBFMPEI_00690	CDS	1095	aguA	3.5.3.12	COG2957	Putative agmatine deiminase
LFBFMPEI_00691	CDS	957	amiF	3.5.1.49		Formamidase
LFBFMPEI_00692	CDS	1302	umuC		COG0389	Protein UmuC
LFBFMPEI_00693	CDS	1350	ampG		COG0477	Protein AmpG
LFBFMPEI_00694	CDS	3864				hypothetical protein
LFBFMPEI_00695	tRNA	74				tRNA-Thr(cgt)
LFBFMPEI_00696	tRNA	72				tRNA-Gly(ccc)
LFBFMPEI_00697	CDS	237				hypothetical protein
LFBFMPEI_00698	CDS	2649				hypothetical protein
LFBFMPEI_00699	CDS	642	liaR		COG2197	Transcriptional regulatory protein LiaR
LFBFMPEI_00700	CDS	2553				hypothetical protein
LFBFMPEI_00701	CDS	708	gph_1	3.1.3.18		Phosphoglycolate phosphatase
LFBFMPEI_00702	CDS	963				hypothetical protein
LFBFMPEI_00703	CDS	900				hypothetical protein
LFBFMPEI_00704	CDS	717				hypothetical protein
LFBFMPEI_00705	CDS	672	yggS		COG0325	Pyridoxal phosphate homeostasis protein
LFBFMPEI_00706	CDS	480				hypothetical protein
LFBFMPEI_00707	CDS	1206	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
LFBFMPEI_00708	CDS	1248	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
LFBFMPEI_00709	CDS	1035				hypothetical protein
LFBFMPEI_00710	CDS	417				hypothetical protein
LFBFMPEI_00711	CDS	966	rsxB			Electron transport complex subunit RsxB
LFBFMPEI_00712	CDS	1398	rnfC		COG4656	Electron transport complex subunit RnfC
LFBFMPEI_00713	CDS	999	rsxD		COG4658	Electron transport complex subunit RsxD
LFBFMPEI_00714	CDS	645	rnfG		COG4659	Electron transport complex subunit RnfG
LFBFMPEI_00715	CDS	591	rnfE		COG4660	Electron transport complex subunit RnfE
LFBFMPEI_00716	CDS	603	rsxA		COG4657	Electron transport complex subunit RsxA
LFBFMPEI_00717	CDS	1038	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
LFBFMPEI_00718	CDS	2520	btuB_2			Vitamin B12 transporter BtuB
LFBFMPEI_00719	CDS	1953	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
LFBFMPEI_00720	CDS	693	infC			Translation initiation factor IF-3
LFBFMPEI_00721	CDS	198	rpmI		COG0291	50S ribosomal protein L35
LFBFMPEI_00722	CDS	345	rplT		COG0292	50S ribosomal protein L20
LFBFMPEI_00723	CDS	561				hypothetical protein
