locus_tag	ftype	length_bp	gene	EC_number	COG	product
CLEELPEM_00383	CDS	1008				hypothetical protein
CLEELPEM_00384	CDS	267	ptsH_2		COG1925	Phosphocarrier protein HPr
CLEELPEM_00385	CDS	1353	cca	2.7.7.72		CCA-adding enzyme
CLEELPEM_00386	CDS	276	hup			DNA-binding protein HU
CLEELPEM_00387	CDS	240				hypothetical protein
CLEELPEM_00388	CDS	306				hypothetical protein
CLEELPEM_00389	CDS	966				hypothetical protein
CLEELPEM_00390	CDS	126				hypothetical protein
CLEELPEM_00391	CDS	876	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
CLEELPEM_00392	CDS	1635				hypothetical protein
CLEELPEM_00393	CDS	789				hypothetical protein
CLEELPEM_00394	CDS	627				hypothetical protein
CLEELPEM_00395	CDS	324				hypothetical protein
CLEELPEM_00396	CDS	1191	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
CLEELPEM_00397	CDS	972	rbsB		COG1879	Ribose import binding protein RbsB
CLEELPEM_00398	CDS	1317				hypothetical protein
CLEELPEM_00399	CDS	681	nreC		COG2197	Oxygen regulatory protein NreC
CLEELPEM_00400	CDS	1317				hypothetical protein
CLEELPEM_00401	CDS	432	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
CLEELPEM_00402	CDS	495	manX_2	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
CLEELPEM_00403	CDS	849				hypothetical protein
CLEELPEM_00404	CDS	837	manZ_1		COG3716	PTS system mannose-specific EIID component
CLEELPEM_00405	CDS	423				hypothetical protein
CLEELPEM_00406	CDS	1689	malL_1	3.2.1.10	COG0366	Oligo-1,6-glucosidase
CLEELPEM_00407	CDS	330	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
CLEELPEM_00408	CDS	819	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
CLEELPEM_00409	CDS	1395	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
CLEELPEM_00410	CDS	864	atpG		COG0224	ATP synthase gamma chain, sodium ion specific
CLEELPEM_00411	CDS	1521	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
CLEELPEM_00412	CDS	540	atpH			ATP synthase subunit delta, sodium ion specific
CLEELPEM_00413	CDS	501	atpF			ATP synthase subunit b, sodium ion specific
CLEELPEM_00414	CDS	282	atpE			ATP synthase subunit c, sodium ion specific
CLEELPEM_00415	CDS	768	atpB		COG0356	ATP synthase subunit a
CLEELPEM_00416	CDS	426				hypothetical protein
CLEELPEM_00417	CDS	4056				hypothetical protein
CLEELPEM_00418	CDS	582				hypothetical protein
CLEELPEM_00419	CDS	1038				hypothetical protein
CLEELPEM_00420	CDS	639				hypothetical protein
CLEELPEM_00421	CDS	1611	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
CLEELPEM_00422	CDS	576	folT			Folate transporter FolT
CLEELPEM_00423	CDS	972				hypothetical protein
CLEELPEM_00424	CDS	1593	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
CLEELPEM_00425	CDS	180				hypothetical protein
CLEELPEM_00426	CDS	936	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
CLEELPEM_00427	CDS	1050				hypothetical protein
CLEELPEM_00428	CDS	1398	pqqE			Coenzyme PQQ synthesis protein E
CLEELPEM_00429	CDS	1299				hypothetical protein
CLEELPEM_00430	CDS	1146	fieF			Ferrous-iron efflux pump FieF
CLEELPEM_00431	CDS	882				hypothetical protein
CLEELPEM_00432	CDS	1308				hypothetical protein
CLEELPEM_00433	CDS	657				hypothetical protein
CLEELPEM_00434	CDS	729				hypothetical protein
CLEELPEM_00435	CDS	171				hypothetical protein
CLEELPEM_00436	CDS	657				hypothetical protein
CLEELPEM_00437	CDS	1500				hypothetical protein
CLEELPEM_00438	CDS	501				hypothetical protein
CLEELPEM_00439	CDS	435				hypothetical protein
CLEELPEM_00440	CDS	1875				hypothetical protein
CLEELPEM_00441	CDS	483	cinA		COG1058	CinA-like protein
CLEELPEM_00442	CDS	615				hypothetical protein
CLEELPEM_00443	CDS	786				hypothetical protein
CLEELPEM_00444	CDS	270				hypothetical protein
CLEELPEM_00445	CDS	1239				hypothetical protein
CLEELPEM_00446	CDS	1038	ykoT	2.4.-.-		putative glycosyltransferase YkoT
CLEELPEM_00447	CDS	2076	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
CLEELPEM_00448	CDS	528				hypothetical protein
CLEELPEM_00449	CDS	1743	ymdB_1	3.5.1.-		O-acetyl-ADP-ribose deacetylase
CLEELPEM_00450	CDS	1758				hypothetical protein
CLEELPEM_00451	CDS	1494	miaB	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
CLEELPEM_00452	CDS	792				hypothetical protein
CLEELPEM_00453	CDS	414				hypothetical protein
CLEELPEM_00454	CDS	633				hypothetical protein
CLEELPEM_00455	CDS	105				hypothetical protein
CLEELPEM_00456	CDS	642				hypothetical protein
CLEELPEM_00457	CDS	1260				hypothetical protein
CLEELPEM_00458	CDS	594				hypothetical protein
CLEELPEM_00459	CDS	2109	glgX_1	3.2.1.-		Glycogen debranching enzyme
CLEELPEM_00460	CDS	1311				hypothetical protein
CLEELPEM_00461	CDS	1881	yjcD	3.6.4.12	COG0210	Putative ATP-dependent DNA helicase YjcD
CLEELPEM_00462	CDS	1452	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
CLEELPEM_00463	CDS	438	yncF	3.6.1.23	COG0756	putative deoxyuridine 5'-triphosphate nucleotidohydrolase YncF
CLEELPEM_00464	CDS	459	rnhA	3.1.26.4	COG0328	Ribonuclease HI
CLEELPEM_00465	CDS	1671	mutS			DNA mismatch repair protein MutS
CLEELPEM_00466	CDS	237				hypothetical protein
CLEELPEM_00467	CDS	1038				hypothetical protein
CLEELPEM_00468	CDS	699	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
CLEELPEM_00469	CDS	2238	pepO	3.4.24.-	COG3590	Neutral endopeptidase
CLEELPEM_00470	CDS	807	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
CLEELPEM_00471	CDS	387				hypothetical protein
CLEELPEM_00472	CDS	993	manX_3	2.7.1.191		PTS system mannose-specific EIIAB component
CLEELPEM_00473	CDS	807	sorA		COG3715	PTS system sorbose-specific EIIC component
CLEELPEM_00474	CDS	933	manZ_2		COG3716	PTS system mannose-specific EIID component
CLEELPEM_00475	CDS	423				hypothetical protein
CLEELPEM_00476	CDS	873	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
CLEELPEM_00477	tRNA	74				tRNA-Gly(gcc)
CLEELPEM_00478	CDS	714	prsW	3.4.-.-	COG2339	Protease PrsW
CLEELPEM_00479	CDS	1311		3.2.1.54		Cyclomaltodextrinase
CLEELPEM_00480	CDS	2436				hypothetical protein
CLEELPEM_00481	CDS	1011	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
CLEELPEM_00482	CDS	1335	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
CLEELPEM_00483	CDS	1203	rlmL_2	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
CLEELPEM_00484	CDS	651	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
CLEELPEM_00485	CDS	486		3.1.4.-		Putative metallophosphoesterase MG207 
CLEELPEM_00486	tRNA	82				tRNA-Leu(tag)
CLEELPEM_00487	tRNA	74				tRNA-Lys(ttt)
CLEELPEM_00488	tRNA	73				tRNA-Gln(ttg)
CLEELPEM_00489	tRNA	75				tRNA-His(gtg)
CLEELPEM_00490	tRNA	76				tRNA-Arg(tct)
CLEELPEM_00491	tRNA	71				tRNA-Gly(tcc)
CLEELPEM_00492	tRNA	75				tRNA-Pro(tgg)
CLEELPEM_00493	CDS	429				hypothetical protein
CLEELPEM_00494	CDS	159				hypothetical protein
CLEELPEM_00495	CDS	2277				hypothetical protein
CLEELPEM_00496	CDS	1047	gpsA_2	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
CLEELPEM_00497	CDS	1080	degA		COG1609	HTH-type transcriptional regulator DegA
CLEELPEM_00498	CDS	1392	pyrP			Uracil permease
CLEELPEM_00499	CDS	540				hypothetical protein
CLEELPEM_00500	CDS	600				hypothetical protein
CLEELPEM_00501	CDS	1707	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
CLEELPEM_00502	CDS	510				hypothetical protein
CLEELPEM_00503	CDS	1371	yclM_1	2.7.2.4	COG0527	Aspartokinase 3
CLEELPEM_00504	CDS	1215	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
CLEELPEM_00505	CDS	516				hypothetical protein
CLEELPEM_00506	CDS	1821				hypothetical protein
CLEELPEM_00507	CDS	255				hypothetical protein
CLEELPEM_00508	CDS	1293	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
CLEELPEM_00509	CDS	687	cusR		COG0745	Transcriptional regulatory protein CusR
CLEELPEM_00510	CDS	738				hypothetical protein
CLEELPEM_00511	CDS	672				hypothetical protein
CLEELPEM_00512	CDS	1302				hypothetical protein
CLEELPEM_00513	CDS	147				hypothetical protein
CLEELPEM_00514	CDS	903				hypothetical protein
CLEELPEM_00515	CDS	1170	resA			Thiol-disulfide oxidoreductase ResA
CLEELPEM_00516	CDS	1878	glgA_1	2.4.1.21		Glycogen synthase
CLEELPEM_00517	CDS	888	cbiKp	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase CbiKP
CLEELPEM_00518	CDS	756	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
CLEELPEM_00519	CDS	954	hmuU_1		COG0609	Hemin transport system permease protein HmuU
CLEELPEM_00520	CDS	981				hypothetical protein
CLEELPEM_00521	CDS	525	asrC	1.8.1.-	COG2221	Anaerobic sulfite reductase subunit C
CLEELPEM_00522	CDS	1311	pyrC	3.5.2.3	COG0044	Dihydroorotase
CLEELPEM_00523	CDS	747				hypothetical protein
CLEELPEM_00524	CDS	789	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
CLEELPEM_00525	CDS	912	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
CLEELPEM_00526	CDS	885	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
CLEELPEM_00527	CDS	708	rspR_1		COG1802	HTH-type transcriptional repressor RspR
CLEELPEM_00528	CDS	831	racE	5.1.1.3	COG0796	Glutamate racemase 1
CLEELPEM_00529	CDS	420				hypothetical protein
CLEELPEM_00530	CDS	483				hypothetical protein
CLEELPEM_00531	CDS	1341	tig_1	5.2.1.8		Trigger factor
CLEELPEM_00532	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
CLEELPEM_00533	CDS	1554	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
CLEELPEM_00534	CDS	840	fbaA	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
CLEELPEM_00535	CDS	645		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
CLEELPEM_00536	CDS	1152				hypothetical protein
CLEELPEM_00537	CDS	177				hypothetical protein
CLEELPEM_00538	CDS	573				hypothetical protein
CLEELPEM_00539	CDS	1293				hypothetical protein
CLEELPEM_00540	CDS	3444				hypothetical protein
CLEELPEM_00541	CDS	651				hypothetical protein
CLEELPEM_00542	CDS	1653				hypothetical protein
CLEELPEM_00543	CDS	732	natA		COG4555	ABC transporter ATP-binding protein NatA
CLEELPEM_00544	CDS	2547				hypothetical protein
CLEELPEM_00545	CDS	156				Rubredoxin
CLEELPEM_00546	CDS	1506	sacA_2	3.2.1.26		Sucrose-6-phosphate hydrolase
CLEELPEM_00547	CDS	333				hypothetical protein
CLEELPEM_00548	CDS	498				hypothetical protein
CLEELPEM_00549	CDS	945	glcK	2.7.1.2	COG1940	Glucokinase
CLEELPEM_00550	CDS	378				hypothetical protein
CLEELPEM_00551	CDS	942				hypothetical protein
CLEELPEM_00552	CDS	465				hypothetical protein
CLEELPEM_00553	CDS	969	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
CLEELPEM_00554	CDS	1116				hypothetical protein
CLEELPEM_00555	CDS	135				hypothetical protein
CLEELPEM_00556	CDS	633	mecA_1			Adapter protein MecA
CLEELPEM_00557	CDS	3537	por	1.2.7.1	COG0674	Pyruvate synthase
CLEELPEM_00558	CDS	171	fer			Ferredoxin
CLEELPEM_00559	CDS	438				hypothetical protein
CLEELPEM_00560	CDS	1335	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
CLEELPEM_00561	CDS	447	rplI			50S ribosomal protein L9
CLEELPEM_00562	CDS	2043	gdpP	3.1.4.-	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
CLEELPEM_00563	CDS	261	rpsR			30S ribosomal protein S18
CLEELPEM_00564	CDS	516	ssbA		COG0629	Single-stranded DNA-binding protein A
CLEELPEM_00565	CDS	291	rpsF		COG0360	30S ribosomal protein S6
CLEELPEM_00566	CDS	660	eda		COG0800	Putative KHG/KDPG aldolase
CLEELPEM_00567	CDS	189				hypothetical protein
CLEELPEM_00568	CDS	2079				hypothetical protein
CLEELPEM_00569	CDS	3312	smc_1			Chromosome partition protein Smc
CLEELPEM_00570	CDS	1683	pgcA	5.4.2.2		Phosphoglucomutase
CLEELPEM_00571	CDS	1602				hypothetical protein
CLEELPEM_00572	CDS	1350				hypothetical protein
CLEELPEM_00573	CDS	1098				hypothetical protein
CLEELPEM_00574	CDS	735				hypothetical protein
CLEELPEM_00575	CDS	714				hypothetical protein
CLEELPEM_00576	CDS	600	flr			Flavoredoxin
CLEELPEM_00577	CDS	1665				hypothetical protein
CLEELPEM_00578	CDS	420				hypothetical protein
CLEELPEM_00579	CDS	1356	citZ	2.3.3.16	COG0372	Citrate synthase 2
CLEELPEM_00580	CDS	447	cdd	3.5.4.5	COG0295	Cytidine deaminase
CLEELPEM_00581	CDS	339				hypothetical protein
CLEELPEM_00582	CDS	2766	polA	2.7.7.7		DNA polymerase I
CLEELPEM_00583	CDS	612	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
CLEELPEM_00584	CDS	798	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
CLEELPEM_00585	CDS	276				hypothetical protein
CLEELPEM_00586	CDS	1365				hypothetical protein
CLEELPEM_00587	CDS	987	scrK	2.7.1.4	COG0524	Fructokinase
CLEELPEM_00588	CDS	2451	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
CLEELPEM_00589	CDS	177	rpsU		COG0828	30S ribosomal protein S21
CLEELPEM_00590	CDS	1896	scpA			Segregation and condensation protein A
CLEELPEM_00591	CDS	327	scpB		COG1386	Segregation and condensation protein B
CLEELPEM_00592	CDS	1422	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
CLEELPEM_00593	CDS	768				hypothetical protein
CLEELPEM_00594	CDS	375				hypothetical protein
CLEELPEM_00595	CDS	1146	gcdB	4.1.1.70	COG1883	Glutaconyl-CoA decarboxylase subunit beta
CLEELPEM_00596	CDS	1401		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
CLEELPEM_00597	CDS	1734	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
CLEELPEM_00598	CDS	810	srrA_1		COG0745	Transcriptional regulatory protein SrrA
CLEELPEM_00599	CDS	1659	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
CLEELPEM_00600	CDS	606	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
CLEELPEM_00601	CDS	765	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
CLEELPEM_00602	CDS	2385				hypothetical protein
CLEELPEM_00603	CDS	681	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
CLEELPEM_00604	CDS	1344	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
CLEELPEM_00605	tRNA	84				tRNA-Leu(caa)
CLEELPEM_00606	CDS	1293				hypothetical protein
CLEELPEM_00607	CDS	753				hypothetical protein
CLEELPEM_00608	CDS	1974	yfhM		COG2373	putative lipoprotein YfhM
CLEELPEM_00609	CDS	495				hypothetical protein
CLEELPEM_00610	CDS	729	gph_2	3.1.3.18		Phosphoglycolate phosphatase
CLEELPEM_00611	CDS	2517	uvrA_3		COG0178	UvrABC system protein A
CLEELPEM_00612	CDS	1332				hypothetical protein
CLEELPEM_00613	CDS	2166				hypothetical protein
CLEELPEM_00614	CDS	405				hypothetical protein
CLEELPEM_00615	CDS	813				hypothetical protein
CLEELPEM_00616	CDS	504				hypothetical protein
CLEELPEM_00617	CDS	534				hypothetical protein
CLEELPEM_00618	CDS	1521	malQ_1	2.4.1.25	COG1640	4-alpha-glucanotransferase
CLEELPEM_00619	CDS	777				hypothetical protein
CLEELPEM_00620	CDS	864	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
CLEELPEM_00621	CDS	912	lacF_1			Lactose transport system permease protein LacF
CLEELPEM_00622	CDS	1428				hypothetical protein
CLEELPEM_00623	CDS	1020	exuR_1		COG1609	putative HTH-type transcriptional repressor ExuR
CLEELPEM_00624	CDS	1578				hypothetical protein
CLEELPEM_00625	CDS	834	pdxK	2.7.1.35		Pyridoxine kinase
CLEELPEM_00626	CDS	1038	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
CLEELPEM_00627	CDS	786	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
CLEELPEM_00628	CDS	1158	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
CLEELPEM_00629	CDS	873	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
CLEELPEM_00630	CDS	507	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
CLEELPEM_00631	CDS	255	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
CLEELPEM_00632	CDS	1185	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
CLEELPEM_00633	CDS	528	hpf		COG1544	Ribosome hibernation promotion factor
CLEELPEM_00634	CDS	1191				hypothetical protein
CLEELPEM_00635	CDS	1425				hypothetical protein
CLEELPEM_00636	CDS	1968	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
CLEELPEM_00637	CDS	1371	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
CLEELPEM_00638	CDS	681	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
CLEELPEM_00639	CDS	132				hypothetical protein
CLEELPEM_00640	CDS	999	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
CLEELPEM_00641	tRNA	85				tRNA-Leu(taa)
CLEELPEM_00642	tRNA	75				tRNA-Met(cat)
CLEELPEM_00643	tRNA	72				tRNA-Glu(ttc)
CLEELPEM_00644	tRNA	74				tRNA-Asn(gtt)
CLEELPEM_00645	CDS	1140				hypothetical protein
CLEELPEM_00646	CDS	1608				hypothetical protein
CLEELPEM_00647	CDS	2058	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
CLEELPEM_00648	CDS	1353				hypothetical protein
CLEELPEM_00649	CDS	759	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
CLEELPEM_00650	CDS	696				hypothetical protein
CLEELPEM_00651	CDS	930	cysK_2	2.5.1.47		Cysteine synthase
CLEELPEM_00652	CDS	1872	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
CLEELPEM_00653	CDS	219				hypothetical protein
CLEELPEM_00654	CDS	360	ziaR			Transcriptional repressor SmtB 
CLEELPEM_00655	CDS	804	rsxB			Electron transport complex subunit RsxB
CLEELPEM_00656	CDS	576	rsxA		COG4657	Electron transport complex subunit RsxA
CLEELPEM_00657	CDS	699	rnfE		COG4660	Electron transport complex subunit RnfE
CLEELPEM_00658	CDS	1569	rsxD			Electron transport complex subunit RsxD
CLEELPEM_00659	CDS	1368	rnfC		COG4656	Electron transport complex subunit RnfC
CLEELPEM_00660	CDS	594				hypothetical protein
CLEELPEM_00661	CDS	672	tycC			Tyrocidine synthase 3
CLEELPEM_00662	CDS	798	srfAA		COG0318	Surfactin synthase subunit 1
CLEELPEM_00663	CDS	1203	btrK	4.1.1.95		L-glutamyl-[BtrI acyl-carrier protein] decarboxylase
CLEELPEM_00664	CDS	1599				hypothetical protein
CLEELPEM_00665	CDS	1044				hypothetical protein
CLEELPEM_00666	CDS	873	yidA_2	3.1.3.23	COG0561	Sugar phosphatase YidA
CLEELPEM_00667	CDS	1518				hypothetical protein
CLEELPEM_00668	CDS	456				hypothetical protein
CLEELPEM_00669	CDS	585				hypothetical protein
CLEELPEM_00670	CDS	357				hypothetical protein
CLEELPEM_00671	CDS	294				hypothetical protein
CLEELPEM_00672	CDS	948				hypothetical protein
CLEELPEM_00673	CDS	381	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
CLEELPEM_00674	CDS	1098			COG1055	putative transporter
CLEELPEM_00675	CDS	2160	htpG		COG0326	Chaperone protein HtpG
CLEELPEM_00676	CDS	3612				hypothetical protein
CLEELPEM_00677	CDS	1296				hypothetical protein
CLEELPEM_00678	CDS	843				hypothetical protein
CLEELPEM_00679	CDS	1410	purB	4.3.2.2		Adenylosuccinate lyase
CLEELPEM_00680	CDS	1296	purA_2	6.3.4.4	COG0104	Adenylosuccinate synthetase
CLEELPEM_00681	CDS	408				hypothetical protein
CLEELPEM_00682	CDS	486				hypothetical protein
CLEELPEM_00683	CDS	2184	lagD	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
CLEELPEM_00684	CDS	2184	btuD_1	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
CLEELPEM_00685	CDS	288	groS		COG0234	10 kDa chaperonin
CLEELPEM_00686	CDS	1620	groL		COG0459	60 kDa chaperonin
CLEELPEM_00687	CDS	2376	relA_1	2.7.6.5	COG0317	GTP pyrophosphokinase
CLEELPEM_00688	CDS	1221	pepT	3.4.11.4	COG2195	Peptidase T
CLEELPEM_00689	CDS	567				hypothetical protein
CLEELPEM_00690	CDS	588		2.3.1.-		Putative acetyltransferase
CLEELPEM_00691	CDS	462				hypothetical protein
CLEELPEM_00692	CDS	405				hypothetical protein
CLEELPEM_00693	CDS	756				hypothetical protein
CLEELPEM_00694	CDS	624				hypothetical protein
CLEELPEM_00695	CDS	660	vanX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
CLEELPEM_00696	CDS	582				hypothetical protein
CLEELPEM_00697	CDS	720	sfsA		COG1489	Sugar fermentation stimulation protein A
CLEELPEM_00698	CDS	480				hypothetical protein
CLEELPEM_00699	CDS	1530	dinB_1	2.7.7.7		DNA polymerase IV
CLEELPEM_00700	CDS	489	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
CLEELPEM_00701	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
CLEELPEM_00702	CDS	1047	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
CLEELPEM_00703	CDS	1227	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
CLEELPEM_00704	CDS	237				hypothetical protein
CLEELPEM_00705	CDS	1521	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
CLEELPEM_00706	CDS	306				hypothetical protein
CLEELPEM_00707	CDS	459	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
CLEELPEM_00708	CDS	267				hypothetical protein
CLEELPEM_00709	CDS	1677	rnjA	3.1.-.-	COG0595	Ribonuclease J1
CLEELPEM_00710	CDS	396				hypothetical protein
CLEELPEM_00711	CDS	729		2.1.1.-	COG4122	Putative O-methyltransferase
CLEELPEM_00712	CDS	1251				hypothetical protein
CLEELPEM_00713	CDS	588				hypothetical protein
CLEELPEM_00714	CDS	864				hypothetical protein
CLEELPEM_00715	CDS	618	lexA	3.4.21.88	COG1974	LexA repressor
CLEELPEM_00716	CDS	648				hypothetical protein
CLEELPEM_00717	CDS	3252				hypothetical protein
CLEELPEM_00718	CDS	1077	xerS		COG0582	Tyrosine recombinase XerS
CLEELPEM_00719	CDS	1527				hypothetical protein
CLEELPEM_00720	CDS	459	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
CLEELPEM_00721	CDS	924				hypothetical protein
CLEELPEM_00722	CDS	1038				hypothetical protein
CLEELPEM_00723	CDS	723				hypothetical protein
CLEELPEM_00724	CDS	378				hypothetical protein
CLEELPEM_00725	CDS	258	cvfB			Conserved virulence factor B
CLEELPEM_00726	CDS	1089				hypothetical protein
CLEELPEM_00727	CDS	1302		3.4.21.-		putative CtpA-like serine protease
CLEELPEM_00728	CDS	711				hypothetical protein
CLEELPEM_00729	CDS	678				hypothetical protein
CLEELPEM_00730	CDS	1938				hypothetical protein
CLEELPEM_00731	CDS	177				hypothetical protein
CLEELPEM_00732	CDS	1224				hypothetical protein
CLEELPEM_00733	CDS	1440				hypothetical protein
CLEELPEM_00734	CDS	1353	mepA_2			Multidrug export protein MepA
CLEELPEM_00735	CDS	888				hypothetical protein
CLEELPEM_00736	CDS	951				hypothetical protein
CLEELPEM_00737	CDS	1098				hypothetical protein
CLEELPEM_00738	CDS	477				hypothetical protein
CLEELPEM_00739	CDS	873				hypothetical protein
CLEELPEM_00740	CDS	1002				hypothetical protein
CLEELPEM_00741	CDS	666	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
CLEELPEM_00742	CDS	792	udp	2.4.2.3	COG2820	Uridine phosphorylase
CLEELPEM_00743	CDS	966	psuK	2.7.1.83	COG0524	Pseudouridine kinase
CLEELPEM_00744	CDS	660	udk_1	2.7.1.48	COG0572	Uridine kinase
CLEELPEM_00745	CDS	615				hypothetical protein
CLEELPEM_00746	CDS	1092	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
CLEELPEM_00747	CDS	1596	pyrG	6.3.4.2		CTP synthase
CLEELPEM_00748	CDS	585				hypothetical protein
CLEELPEM_00749	CDS	1236	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
CLEELPEM_00750	CDS	1464	gltB_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
CLEELPEM_00751	CDS	4500	gltB_2	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
CLEELPEM_00752	CDS	2097	glnA_2	6.3.1.2		Glutamine synthetase
CLEELPEM_00753	CDS	768	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
CLEELPEM_00754	CDS	972				hypothetical protein
CLEELPEM_00755	CDS	1041				hypothetical protein
CLEELPEM_00756	CDS	594	gmk_1	2.7.4.8		Guanylate kinase
CLEELPEM_00757	CDS	1419	pyk_1	2.7.1.40		Pyruvate kinase
CLEELPEM_00758	CDS	1191	fprA1	1.6.3.4	COG0426	Flavo-diiron protein FprA1
CLEELPEM_00759	CDS	300	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
CLEELPEM_00760	CDS	456	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
CLEELPEM_00761	CDS	699	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
CLEELPEM_00762	CDS	264	lgt_1	2.4.99.-		Prolipoprotein diacylglyceryl transferase
CLEELPEM_00763	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
CLEELPEM_00764	CDS	897	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
